0	0	0	1	
0.0909091	0	0	1	
0.181818	0	0	1	
0.272727	0	0	1	
0.363636	0	0	1	
0.454545	0	0	1	
0.545455	0	0	1	
0.636364	0	0	1	
0.727273	0	0	1	
0.818182	0	0	1	
0.909091	0	0	1	
1	0	0	1	
0	0.0909091	0.04989	1	
0.0909091	0.0909091	0.046883	0	
0.181818	0.0909091	0.0371746	0	
0.272727	0.0909091	0.0188507	0	
0.363636	0.0909091	0.0117655	0	
0.454545	0.0909091	0.00495252	0	
0.545455	0.0909091	-0.0031757	0	
0.636364	0.0909091	-0.0107814	0	
0.727273	0.0909091	-0.0197184	0	
0.818182	0.0909091	-0.0550371	0	
0.909091	0.0909091	-0.092155	0	
1	0.0909091	-0.146393	1	
0	0.181818	0.105794	1	
0.0909091	0.181818	0.100472	0	
0.181818	0.181818	0.0829645	0	
0.272727	0.181818	0.0459623	0	
0.363636	0.181818	0.0269618	0	
0.454545	0.181818	0.0112227	0	
0.545455	0.181818	-0.00687397	0	
0.636364	0.181818	-0.0247256	0	
0.727273	0.181818	-0.0449707	0	
0.818182	0.181818	-0.108271	0	
0.909091	0.181818	-0.16719	0	
1	0.181818	-0.234591	1	
0	0.272727	0.172351	1	
0.0909091	0.272727	0.166245	0	
0.181818	0.272727	0.148258	0	
0.272727	0.272727	0.100074	0	
0.363636	0.272727	0.048385	0	
0.454545	0.272727	0.0198503	0	
0.545455	0.272727	-0.0108125	0	
0.636364	0.272727	-0.0465722	0	
0.727273	0.272727	-0.0894352	0	
0.818182	0.272727	-0.165887	0	
0.909091	0.272727	-0.233736	0	
1	0.272727	-0.290924	1	
0	0.363636	0.186221	1	
0.0909091	0.363636	0.183611	0	
0.181818	0.363636	0.173854	0	
0.272727	0.363636	0.155476	0	
0.363636	0.363636	0.102856	0	
0.454545	0.363636	0.0388353	0	
0.545455	0.363636	-0.0100966	0	
0.636364	0.363636	-0.0736514	0	
0.727273	0.363636	-0.120874	0	
0.818182	0.363636	-0.180267	0	
0.909091	0.363636	-0.250681	0	
1	0.363636	-0.334819	1	
0	0.454545	0.200378	1	
0.0909091	0.454545	0.199238	0	
0.181818	0.454545	0.195272	0	
0.272727	0.454545	0.187931	0	
0.363636	0.454545	0.169853	0	
0.454545	0.454545	0.10553	0	
0.545455	0.454545	0.0304217	0	
0.636364	0.454545	-0.0808046	0	
0.727273	0.454545	-0.126251	0	
0.818182	0.454545	-0.178809	0	
0.909091	0.454545	-0.248323	0	
1	0.454545	-0.328746	1	
0	0.545455	0.216817	1	
0.0909091	0.545455	0.217704	0	
0.181818	0.545455	0.220065	0	
0.272727	0.545455	0.223462	0	
0.363636	0.545455	0.222807	0	
0.454545	0.545455	0.183021	0	
0.545455	0.545455	0.107058	0	
0.636364	0.545455	-0.0324503	0	
0.727273	0.545455	-0.0992032	0	
0.818182	0.545455	-0.160378	0	
0.909091	0.545455	-0.235059	0	
1	0.545455	-0.316836	1	
0	0.636364	0.231497	1	
0.0909091	0.636364	0.234697	0	
0.181818	0.636364	0.243838	0	
0.272727	0.636364	0.263414	0	
0.363636	0.636364	0.29025	0	
0.454545	0.636364	0.296691	0	
0.545455	0.636364	0.247254	0	
0.636364	0.636364	0.106956	0	
0.727273	0.636364	-0.0433627	0	
0.818182	0.636364	-0.128444	0	
0.909091	0.636364	-0.214682	0	
1	0.636364	-0.301814	1	
0	0.727273	0.254597	1	
0.0909091	0.727273	0.256436	0	
0.181818	0.727273	0.270935	0	
0.272727	0.727273	0.308881	0	
0.363636	0.727273	0.338872	0	
0.454545	0.727273	0.342768	0	
0.545455	0.727273	0.314044	0	
0.636364	0.727273	0.256732	0	
0.727273	0.727273	0.105776	0	
0.818182	0.727273	-0.0685686	0	
0.909091	0.727273	-0.176252	0	
1	0.727273	-0.253848	1	
0	0.818182	0.337849	1	
0.0909091	0.818182	0.344345	0	
0.181818	0.818182	0.361403	0	
0.272727	0.818182	0.39016	0	
0.363636	0.818182	0.399733	0	
0.454545	0.818182	0.395835	0	
0.545455	0.818182	0.375095	0	
0.636364	0.818182	0.34094	0	
0.727273	0.818182	0.277237	0	
0.818182	0.818182	0.094089	0	
0.909091	0.818182	-0.0400537	0	
1	0.818182	-0.139401	1	
0	0.909091	0.408106	1	
0.0909091	0.909091	0.421713	0	
0.181818	0.909091	0.440169	0	
0.272727	0.909091	0.461901	0	
0.363636	0.909091	0.471376	0	
0.454545	0.909091	0.465764	0	
0.545455	0.909091	0.44956	0	
0.636364	0.909091	0.426204	0	
0.727273	0.909091	0.381807	0	
0.818182	0.909091	0.20776	0	
0.909091	0.909091	0.0613478	0	
1	0.909091	-0.0569643	1	
0	1	0.451168	1	
0.0909091	1	0.49423	1	
0.181818	1	0.515681	1	
0.272727	1	0.521488	1	
0.363636	1	0.55577	1	
0.454545	1	0.546286	1	
0.545455	1	0.531198	1	
0.636364	1	0.512717	1	
0.727273	1	0.458348	1	
0.818182	1	0.293796	1	
0.909091	1	0.134668	1	
1	1	-0.0444861	1	

