0	0	0	1	
0.0434783	0	0	1	
0.0869565	0	0	1	
0.130435	0	0	1	
0.173913	0	0	1	
0.217391	0	0	1	
0.26087	0	0	1	
0.304348	0	0	1	
0.347826	0	0	1	
0.391304	0	0	1	
0.434783	0	0	1	
0.478261	0	0	1	
0.521739	0	0	1	
0.565217	0	0	1	
0.608696	0	0	1	
0.652174	0	0	1	
0.695652	0	0	1	
0.73913	0	0	1	
0.782609	0	0	1	
0.826087	0	0	1	
0.869565	0	0	1	
0.913043	0	0	1	
0.956522	0	0	1	
1	0	0	1	
0	0.0434783	0.0250674	1	
0.0434783	0.0434783	0.0247509	0	
0.0869565	0.0434783	0.023782	0	
0.130435	0.0434783	0.0221044	0	
0.173913	0.0434783	0.0196409	0	
0.217391	0.0434783	0.0163203	0	
0.26087	0.0434783	0.012127	0	
0.304348	0.0434783	0.00715617	0	
0.347826	0.0434783	0.00600831	0	
0.391304	0.0434783	0.00499691	0	
0.434783	0.0434783	0.00363857	0	
0.478261	0.0434783	0.00205687	0	
0.521739	0.0434783	0.000378954	0	
0.565217	0.0434783	-0.00127014	0	
0.608696	0.0434783	-0.00276573	0	
0.652174	0.0434783	-0.0039935	0	
0.695652	0.0434783	-0.00569272	0	
0.73913	0.0434783	-0.0141255	0	
0.782609	0.0434783	-0.0223686	0	
0.826087	0.0434783	-0.0307898	0	
0.869565	0.0434783	-0.0400397	0	
0.913043	0.0434783	-0.0513129	0	
0.956522	0.0434783	-0.0671356	0	
1	0.0434783	-0.0938795	1	
0	0.0869565	0.0507677	1	
0.0434783	0.0869565	0.050155	0	
0.0869565	0.0869565	0.0482726	0	
0.130435	0.0869565	0.0449958	0	
0.173913	0.0869565	0.0401388	0	
0.217391	0.0869565	0.0335139	0	
0.26087	0.0869565	0.0250316	0	
0.304348	0.0869565	0.01485	0	
0.347826	0.0869565	0.0124637	0	
0.391304	0.0869565	0.0103413	0	
0.434783	0.0869565	0.00750048	0	
0.478261	0.0869565	0.00421051	0	
0.521739	0.0869565	0.00072905	0	
