0	0	0	1	
0.0212766	0	0	1	
0.0425532	0	0	1	
0.0638298	0	0	1	
0.0851064	0	0	1	
0.106383	0	0	1	
0.12766	0	0	1	
0.148936	0	0	1	
0.170213	0	0	1	
0.191489	0	0	1	
0.212766	0	0	1	
0.234043	0	0	1	
0.255319	0	0	1	
0.276596	0	0	1	
0.297872	0	0	1	
0.319149	0	0	1	
0.340426	0	0	1	
0.361702	0	0	1	
0.382979	0	0	1	
0.404255	0	0	1	
0.425532	0	0	1	
0.446808	0	0	1	
0.468085	0	0	1	
0.489362	0	0	1	
0.510638	0	0	1	
0.531915	0	0	1	
0.553191	0	0	1	
0.574468	0	0	1	
0.595745	0	0	1	
0.617021	0	0	1	
0.638298	0	0	1	
0.659574	0	0	1	
0.680851	0	0	1	
0.702128	0	0	1	
0.723404	0	0	1	
0.744681	0	0	1	
0.765957	0	0	1	
0.787234	0	0	1	
0.808511	0	0	1	
0.829787	0	0	1	
0.851064	0	0	1	
0.87234	0	0	1	
0.893617	0	0	1	
0.914894	0	0	1	
0.93617	0	0	1	
0.957447	0	0	1	
0.978723	0	0	1	
1	0	0	1	
0	0.0212766	-nan	1	
0.0212766	0.0212766	-nan	0	
0.0425532	0.0212766	-nan	0	
0.0638298	0.0212766	-nan	0	
0.0851064	0.0212766	-nan	0	
0.106383	0.0212766	-nan	0	
0.12766	0.0212766	-nan	0	
0.148936	0.0212766	-nan	0	
0.170213	0.0212766	-nan	0	
0.191489	0.0212766	-nan	0	
0.212766	0.0212766	-nan	0	
0.234043	0.0212766	-nan	0	
0.255319	0.0212766	-nan	0	
0.276596	0.0212766	-nan	0	
0.297872	0.0212766	-nan	0	
0.319149	0.0212766	-nan	0	
0.340426	0.0212766	-nan	0	
0.361702	0.0212766	-nan	0	
0.382979	0.0212766	-nan	0	
0.404255	0.0212766	-nan	0	
0.425532	0.0212766	-nan	0	
0.446808	0.0212766	-nan	0	
0.468085	0.0212766	-nan	0	
0.489362	0.0212766	-nan	0	
0.510638	0.0212766	-nan	0	
0.531915	0.0212766	-nan	0	
0.553191	0.0212766	-nan	0	
0.574468	0.0212766	-nan	0	
0.595745	0.0212766	-nan	0	
0.617021	0.0212766	-nan	0	
0.638298	0.0212766	-nan	0	
0.659574	0.0212766	-nan	0	
0.680851	0.0212766	-nan	0	
0.702128	0.0212766	-nan	0	
0.723404	0.0212766	-nan	0	
0.744681	0.0212766	-nan	0	
0.765957	0.0212766	-nan	0	
0.787234	0.0212766	-nan	0	
0.808511	0.0212766	-nan	0	
0.829787	0.0212766	-nan	0	
0.851064	0.0212766	-nan	0	
0.87234	0.0212766	-nan	0	
0.893617	0.0212766	-nan	0	
0.914894	0.0212766	-nan	0	
0.93617	0.0212766	-nan	0	
0.957447	0.0212766	-nan	0	
0.978723	0.0212766	-nan	0	
1	0.0212766	-nan	1	
0	0.0425532	-nan	1	
0.0212766	0.0425532	-nan	0	
0.0425532	0.0425532	-nan	0	
0.0638298	0.0425532	-nan	0	
0.0851064	0.0425532	-nan	0	
0.106383	0.0425532	-nan	0	
0.12766	0.0425532	-nan	0	
0.148936	0.0425532	-nan	0	
0.170213	0.0425532	-nan	0	
0.191489	0.0425532	-nan	0	
0.212766	0.0425532	-nan	0	
0.234043	0.0425532	-nan	0	
0.255319	0.0425532	-nan	0	
0.276596	0.0425532	-nan	0	
0.297872	0.0425532	-nan	0	
0.319149	0.0425532	-nan	0	
0.340426	0.0425532	-nan	0	
0.361702	0.0425532	-nan	0	
0.382979	0.0425532	-nan	0	
0.404255	0.0425532	-nan	0	
0.425532	0.0425532	-nan	0	
0.446808	0.0425532	-nan	0	
0.468085	0.0425532	-nan	0	
0.489362	0.0425532	-nan	0	
0.510638	0.0425532	-nan	0	
0.531915	0.0425532	-nan	0	
0.553191	0.0425532	-nan	0	
0.574468	0.0425532	-nan	0	
0.595745	0.0425532	-nan	0	
0.617021	0.0425532	-nan	0	
0.638298	0.0425532	-nan	0	
0.659574	0.0425532	-nan	0	
0.680851	0.0425532	-nan	0	
0.702128	0.0425532	-nan	0	
0.723404	0.0425532	-nan	0	
0.744681	0.0425532	-nan	0	
0.765957	0.0425532	-nan	0	
0.787234	0.0425532	-nan	0	
0.808511	0.0425532	-nan	0	
0.829787	0.0425532	-nan	0	
0.851064	0.0425532	-nan	0	
0.87234	0.0425532	-nan	0	
0.893617	0.0425532	-nan	0	
0.914894	0.0425532	-nan	0	
0.93617	0.0425532	-nan	0	
0.957447	0.0425532	-nan	0	
0.978723	0.0425532	-nan	0	
1	0.0425532	-nan	1	
0	0.0638298	-nan	1	
0.0212766	0.0638298	-nan	0	
0.0425532	0.0638298	-nan	0	
0.0638298	0.0638298	-nan	0	
0.0851064	0.0638298	-nan	0	
0.106383	0.0638298	-nan	0	
0.12766	0.0638298	-nan	0	
0.148936	0.0638298	-nan	0	
0.170213	0.0638298	-nan	0	
0.191489	0.0638298	-nan	0	
0.212766	0.0638298	-nan	0	
0.234043	0.0638298	-nan	0	
0.255319	0.0638298	-nan	0	
0.276596	0.0638298	-nan	0	
0.297872	0.0638298	-nan	0	
0.319149	0.0638298	-nan	0	
0.340426	0.0638298	-nan	0	
0.361702	0.0638298	-nan	0	
0.382979	0.0638298	-nan	0	
0.404255	0.0638298	-nan	0	
0.425532	0.0638298	-nan	0	
0.446808	0.0638298	-nan	0	
0.468085	0.0638298	-nan	0	
0.489362	0.0638298	-nan	0	
0.510638	0.0638298	-nan	0	
0.531915	0.0638298	-nan	0	
0.553191	0.0638298	-nan	0	
0.574468	0.0638298	-nan	0	
0.595745	0.0638298	-nan	0	
0.617021	0.0638298	-nan	0	
0.638298	0.0638298	-nan	0	
0.659574	0.0638298	-nan	0	
0.680851	0.0638298	-nan	0	
0.702128	0.0638298	-nan	0	
0.723404	0.0638298	-nan	0	
0.744681	0.0638298	-nan	0	
0.765957	0.0638298	-nan	0	
0.787234	0.0638298	-nan	0	
0.808511	0.0638298	-nan	0	
0.829787	0.0638298	-nan	0	
0.851064	0.0638298	-nan	0	
0.87234	0.0638298	-nan	0	
0.893617	0.0638298	-nan	0	
0.914894	0.0638298	-nan	0	
0.93617	0.0638298	-nan	0	
0.957447	0.0638298	-nan	0	
0.978723	0.0638298	-nan	0	
1	0.0638298	-nan	1	
0	0.0851064	-nan	1	
0.0212766	0.0851064	-nan	0	
0.0425532	0.0851064	-nan	0	
0.0638298	0.0851064	-nan	0	
0.0851064	0.0851064	-nan	0	
0.106383	0.0851064	-nan	0	
0.12766	0.0851064	-nan	0	
0.148936	0.0851064	-nan	0	
0.170213	0.0851064	-nan	0	
0.191489	0.0851064	-nan	0	
0.212766	0.0851064	-nan	0	
0.234043	0.0851064	-nan	0	
0.255319	0.0851064	-nan	0	
0.276596	0.0851064	-nan	0	
0.297872	0.0851064	-nan	0	
0.319149	0.0851064	-nan	0	
0.340426	0.0851064	-nan	0	
0.361702	0.0851064	-nan	0	
0.382979	0.0851064	-nan	0	
0.404255	0.0851064	-nan	0	
0.425532	0.0851064	-nan	0	
0.446808	0.0851064	-nan	0	
0.468085	0.0851064	-nan	0	
0.489362	0.0851064	-nan	0	
0.510638	0.0851064	-nan	0	
0.531915	0.0851064	-nan	0	
0.553191	0.0851064	-nan	0	
0.574468	0.0851064	-nan	0	
0.595745	0.0851064	-nan	0	
0.617021	0.0851064	-nan	0	
0.638298	0.0851064	-nan	0	
0.659574	0.0851064	-nan	0	
0.680851	0.0851064	-nan	0	
0.702128	0.0851064	-nan	0	
0.723404	0.0851064	-nan	0	
0.744681	0.0851064	-nan	0	
0.765957	0.0851064	-nan	0	
0.787234	0.0851064	-nan	0	
0.808511	0.0851064	-nan	0	
0.829787	0.0851064	-nan	0	
0.851064	0.0851064	-nan	0	
0.87234	0.0851064	-nan	0	
0.893617	0.0851064	-nan	0	
0.914894	0.0851064	-nan	0	
0.93617	0.0851064	-nan	0	
0.957447	0.0851064	-nan	0	
0.978723	0.0851064	-nan	0	
1	0.0851064	-nan	1	
0	0.106383	-nan	1	
0.0212766	0.106383	-nan	0	
0.0425532	0.106383	-nan	0	
0.0638298	0.106383	-nan	0	
0.0851064	0.106383	-nan	0	
0.106383	0.106383	-nan	0	
0.12766	0.106383	-nan	0	
0.148936	0.106383	-nan	0	
0.170213	0.106383	-nan	0	
0.191489	0.106383	-nan	0	
0.212766	0.106383	-nan	0	
0.234043	0.106383	-nan	0	
0.255319	0.106383	-nan	0	
0.276596	0.106383	-nan	0	
0.297872	0.106383	-nan	0	
0.319149	0.106383	-nan	0	
0.340426	0.106383	-nan	0	
0.361702	0.106383	-nan	0	
0.382979	0.106383	-nan	0	
0.404255	0.106383	-nan	0	
0.425532	0.106383	-nan	0	
0.446808	0.106383	-nan	0	
0.468085	0.106383	-nan	0	
0.489362	0.106383	-nan	0	
0.510638	0.106383	-nan	0	
0.531915	0.106383	-nan	0	
0.553191	0.106383	-nan	0	
0.574468	0.106383	-nan	0	
0.595745	0.106383	-nan	0	
0.617021	0.106383	-nan	0	
0.638298	0.106383	-nan	0	
0.659574	0.106383	-nan	0	
0.680851	0.106383	-nan	0	
0.702128	0.106383	-nan	0	
0.723404	0.106383	-nan	0	
0.744681	0.106383	-nan	0	
0.765957	0.106383	-nan	0	
0.787234	0.106383	-nan	0	
0.808511	0.106383	-nan	0	
0.829787	0.106383	-nan	0	
0.851064	0.106383	-nan	0	
0.87234	0.106383	-nan	0	
0.893617	0.106383	-nan	0	
0.914894	0.106383	-nan	0	
0.93617	0.106383	-nan	0	
0.957447	0.106383	-nan	0	
0.978723	0.106383	-nan	0	
1	0.106383	-nan	1	
0	0.12766	-nan	1	
0.0212766	0.12766	-nan	0	
0.0425532	0.12766	-nan	0	
0.0638298	0.12766	-nan	0	
0.0851064	0.12766	-nan	0	
0.106383	0.12766	-nan	0	
0.12766	0.12766	-nan	0	
0.148936	0.12766	-nan	0	
0.170213	0.12766	-nan	0	
0.191489	0.12766	-nan	0	
0.212766	0.12766	-nan	0	
0.234043	0.12766	-nan	0	
0.255319	0.12766	-nan	0	
0.276596	0.12766	-nan	0	
0.297872	0.12766	-nan	0	
0.319149	0.12766	-nan	0	
0.340426	0.12766	-nan	0	
0.361702	0.12766	-nan	0	
0.382979	0.12766	-nan	0	
0.404255	0.12766	-nan	0	
0.425532	0.12766	-nan	0	
0.446808	0.12766	-nan	0	
0.468085	0.12766	-nan	0	
0.489362	0.12766	-nan	0	
0.510638	0.12766	-nan	0	
0.531915	0.12766	-nan	0	
0.553191	0.12766	-nan	0	
0.574468	0.12766	-nan	0	
0.595745	0.12766	-nan	0	
0.617021	0.12766	-nan	0	
0.638298	0.12766	-nan	0	
0.659574	0.12766	-nan	0	
0.680851	0.12766	-nan	0	
0.702128	0.12766	-nan	0	
0.723404	0.12766	-nan	0	
0.744681	0.12766	-nan	0	
0.765957	0.12766	-nan	0	
0.787234	0.12766	-nan	0	
0.808511	0.12766	-nan	0	
0.829787	0.12766	-nan	0	
0.851064	0.12766	-nan	0	
0.87234	0.12766	-nan	0	
0.893617	0.12766	-nan	0	
0.914894	0.12766	-nan	0	
0.93617	0.12766	-nan	0	
0.957447	0.12766	-nan	0	
0.978723	0.12766	-nan	0	
1	0.12766	-nan	1	
0	0.148936	-nan	1	
0.0212766	0.148936	-nan	0	
0.0425532	0.148936	-nan	0	
0.0638298	0.148936	-nan	0	
0.0851064	0.148936	-nan	0	
0.106383	0.148936	-nan	0	
0.12766	0.148936	-nan	0	
0.148936	0.148936	-nan	0	
0.170213	0.148936	-nan	0	
0.191489	0.148936	-nan	0	
0.212766	0.148936	-nan	0	
0.234043	0.148936	-nan	0	
0.255319	0.148936	-nan	0	
0.276596	0.148936	-nan	0	
0.297872	0.148936	-nan	0	
0.319149	0.148936	-nan	0	
0.340426	0.148936	-nan	0	
0.361702	0.148936	-nan	0	
0.382979	0.148936	-nan	0	
0.404255	0.148936	-nan	0	
0.425532	0.148936	-nan	0	
0.446808	0.148936	-nan	0	
0.468085	0.148936	-nan	0	
0.489362	0.148936	-nan	0	
0.510638	0.148936	-nan	0	
0.531915	0.148936	-nan	0	
0.553191	0.148936	-nan	0	
0.574468	0.148936	-nan	0	
0.595745	0.148936	-nan	0	
0.617021	0.148936	-nan	0	
0.638298	0.148936	-nan	0	
0.659574	0.148936	-nan	0	
0.680851	0.148936	-nan	0	
0.702128	0.148936	-nan	0	
0.723404	0.148936	-nan	0	
0.744681	0.148936	-nan	0	
