100	2695	
121	3219	
144	3889	
169	5016	
196	5661	
225	6484	
256	7908	
289	8787	
324	9786	
361	11422	
400	12491	
441	13433	
484	15402	
529	16689	
576	17750	
625	20021	
676	21229	
729	22846	
784	25044	
841	26677	
900	28058	
961	30644	
1024	32300	
1089	34057	
1156	36800	
1225	38338	
1296	40479	
1369	43536	
1444	45212	
1521	47268	
1600	50837	
1681	52598	
1764	0	
1849	58427	
1936	60377	
2025	62780	
2116	66285	
2209	68334	
2304	0	
2401	75182	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
