0	0	0	1	
0.125	0	0	1	
0.25	0	0	1	
0.375	0	0	1	
0.5	0	0	1	
0.625	0	0	1	
0.75	0	0	1	
0.875	0	0	1	
1	0	0	1	
0	0.125	0.0675262	1	
0.125	0.125	0.0594029	0	
0.25	0.125	0.0318533	0	
0.375	0.125	0.0146633	0	
0.5	0.125	9.3382e-05	0	
0.625	0.125	-0.0161617	0	
0.75	0.125	-0.0357991	0	
0.875	0.125	-0.0978901	0	
1	0.125	-0.169729	1	
0	0.25	0.151301	1	
0.125	0.25	0.138233	0	
0.25	0.25	0.090505	0	
0.375	0.25	0.0353447	0	
0.5	0.25	0.00187204	0	
0.625	0.25	-0.0387405	0	
0.75	0.25	-0.0899639	0	
0.875	0.25	-0.186032	0	
1	0.25	-0.260911	1	
0	0.375	0.172603	1	
0.125	0.375	0.16832	0	
0.25	0.375	0.152493	0	
0.375	0.375	0.0952618	0	
0.5	0.375	0.0161405	0	
0.625	0.375	-0.0642491	0	
0.75	0.375	-0.126222	0	
0.875	0.375	-0.211688	0	
1	0.375	-0.32175	1	
0	0.5	0.194797	1	
0.125	0.5	0.194681	0	
0.25	0.5	0.192769	0	
0.375	0.5	0.178681	0	
0.5	0.5	0.0977883	0	
0.625	0.5	-0.0425388	0	
0.75	0.5	-0.121651	0	
0.875	0.5	-0.204894	0	
1	0.5	-0.310966	1	
0	0.625	0.217223	1	
0.125	0.625	0.222839	0	
0.25	0.625	0.239911	0	
0.375	0.625	0.263466	0	
0.5	0.625	0.238872	0	
0.625	0.625	0.097088	0	
0.75	0.625	-0.070337	0	
0.875	0.625	-0.17527	0	
1	0.625	-0.290105	1	
0	0.75	0.249419	1	
0.125	0.75	0.25633	0	
0.25	0.75	0.29433	0	
0.375	0.75	0.326086	0	
0.5	0.75	0.317793	0	
0.625	0.75	0.263165	0	
0.75	0.75	0.0942628	0	
0.875	0.75	-0.106103	0	
1	0.75	-0.22173	1	
0	0.875	0.343653	1	
0.125	0.875	0.362815	0	
0.25	0.875	0.395789	0	
0.375	0.875	0.4121	0	
0.5	0.875	0.400583	0	
0.625	0.875	0.366175	0	
0.75	0.875	0.287746	0	
0.875	0.875	0.0624681	0	
1	0.875	-0.0990051	1	
0	1	0.399568	1	
0.125	1	0.455492	1	
0.25	1	0.474553	1	
0.375	1	0.522219	1	
0.5	1	0.506265	1	
0.625	1	0.479454	1	
0.75	1	0.398797	1	
0.875	1	0.167238	1	
1	1	-0.0769985	1	

